"Date","GOLD","PALL","SILVER"
8/21/2007 0:00:00,657.50,328.00,11.67
8/22/2007 0:00:00,659.50,322.00,11.68
8/23/2007 0:00:00,660.75,330.00,11.88
8/24/2007 0:00:00,660.85,325.00,11.70
8/28/2007 0:00:00,666.00,331.00,11.83
8/29/2007 0:00:00,664.25,329.00,11.80
8/30/2007 0:00:00,666.00,331.00,11.86
8/31/2007 0:00:00,672.00,333.00,11.95
9/3/2007 0:00:00,672.00,334.00,12.10
9/4/2007 0:00:00,678.75,334.00,12.09
9/5/2007 0:00:00,680.25,336.00,12.21
9/6/2007 0:00:00,688.15,336.00,12.24
9/7/2007 0:00:00,701.00,337.00,12.57
9/10/2007 0:00:00,703.50,336.00,12.56
9/11/2007 0:00:00,704.15,336.00,12.57
9/12/2007 0:00:00,706.00,336.00,12.66
9/13/2007 0:00:00,704.50,334.00,12.47
9/14/2007 0:00:00,716.35,333.00,12.50
9/17/2007 0:00:00,719.00,333.00,12.59
9/18/2007 0:00:00,714.75,333.00,12.96
9/19/2007 0:00:00,725.15,335.00,12.99
9/20/2007 0:00:00,734.50,338.00,13.17
9/21/2007 0:00:00,737.00,342.00,13.47
9/24/2007 0:00:00,730.00,342.00,13.62
9/25/2007 0:00:00,728.50,341.00,13.28
9/26/2007 0:00:00,734.75,340.00,13.44
9/27/2007 0:00:00,731.75,343.00,13.51
9/28/2007 0:00:00,743.00,346.00,13.65
10/1/2007 0:00:00,742.50,355.00,13.77
10/2/2007 0:00:00,731.00,352.00,13.28
10/3/2007 0:00:00,730.25,352.00,13.35
10/4/2007 0:00:00,725.50,362.00,13.22
10/5/2007 0:00:00,737.00,369.00,13.43
10/8/2007 0:00:00,733.75,366.00,13.29
10/9/2007 0:00:00,736.00,362.00,13.21
10/10/2007 0:00:00,741.25,377.00,13.62
10/11/2007 0:00:00,749.00,381.00,13.67
10/12/2007 0:00:00,749.50,379.00,13.79
10/15/2007 0:00:00,758.85,382.00,13.95
10/16/2007 0:00:00,756.75,372.00,13.66
10/17/2007 0:00:00,762.50,373.00,13.60
10/18/2007 0:00:00,764.15,373.00,13.68
10/19/2007 0:00:00,763.00,372.00,13.83
10/22/2007 0:00:00,751.25,361.00,13.35
10/23/2007 0:00:00,758.25,366.00,13.57
10/24/2007 0:00:00,757.50,360.00,13.44
10/25/2007 0:00:00,767.50,364.00,13.72
10/26/2007 0:00:00,779.15,373.00,14.07
10/29/2007 0:00:00,788.50,376.00,14.41
10/30/2007 0:00:00,783.25,371.00,14.17
10/31/2007 0:00:00,789.50,372.00,14.32
11/1/2007 0:00:00,790.25,374.00,14.36
11/2/2007 0:00:00,796.50,371.00,14.32
11/5/2007 0:00:00,804.75,376.00,14.49
11/6/2007 0:00:00,822.50,379.00,14.96
11/7/2007 0:00:00,834.50,378.00,15.82
11/8/2007 0:00:00,841.10,376.00,15.36
11/9/2007 0:00:00,831.50,373.00,15.15
11/12/2007 0:00:00,803.50,366.00,15.14
11/13/2007 0:00:00,804.25,372.00,14.67
11/14/2007 0:00:00,813.50,373.00,14.97
11/15/2007 0:00:00,794.00,368.00,14.82
11/16/2007 0:00:00,789.75,369.00,14.45
11/19/2007 0:00:00,778.85,365.00,14.52
11/20/2007 0:00:00,795.50,364.00,14.36
11/21/2007 0:00:00,798.00,365.00,14.55
11/22/2007 0:00:00,803.25,358.00,14.52
11/23/2007 0:00:00,815.25,355.00,14.55
11/26/2007 0:00:00,830.00,360.00,14.88
11/27/2007 0:00:00,810.75,354.00,14.65
11/28/2007 0:00:00,801.75,348.00,14.27
11/29/2007 0:00:00,794.50,347.00,14.38
11/30/2007 0:00:00,783.50,353.00,14.23
12/3/2007 0:00:00,784.25,350.00,13.86
12/4/2007 0:00:00,797.50,351.00,14.25
12/5/2007 0:00:00,793.00,351.00,14.34
12/6/2007 0:00:00,801.50,348.00,14.06
12/7/2007 0:00:00,792.50,346.00,14.44
12/10/2007 0:00:00,809.50,348.00,14.38
12/11/2007 0:00:00,808.75,348.00,14.61
12/12/2007 0:00:00,814.00,351.00,14.63
12/13/2007 0:00:00,800.70,349.00,14.61
12/14/2007 0:00:00,789.50,347.00,14.01
12/17/2007 0:00:00,790.75,354.00,13.74
12/18/2007 0:00:00,804.25,359.00,13.97
12/19/2007 0:00:00,799.75,356.00,13.98
12/20/2007 0:00:00,795.25,356.00,13.97
12/21/2007 0:00:00,810.50,357.00,14.28
12/24/2007 0:00:00,810.50,357.00,14.35
12/27/2007 0:00:00,829.00,363.00,14.67
12/28/2007 0:00:00,833.75,368.00,14.75
12/31/2007 0:00:00,833.75,368.00,14.76
1/2/2008 0:00:00,846.75,373.00,14.93
1/3/2008 0:00:00,858.85,373.00,15.38
1/4/2008 0:00:00,855.00,375.00,15.27
1/7/2008 0:00:00,859.25,373.00,15.24
1/8/2008 0:00:00,873.50,374.00,15.48
1/9/2008 0:00:00,877.00,376.00,16.00
1/10/2008 0:00:00,884.25,373.00,15.62
1/11/2008 0:00:00,891.00,378.00,16.06
1/14/2008 0:00:00,902.00,381.00,16.50
1/15/2008 0:00:00,913.00,381.00,16.24
1/16/2008 0:00:00,889.75,378.00,15.85
1/17/2008 0:00:00,888.25,375.00,15.88
1/18/2008 0:00:00,882.00,371.00,15.82
1/21/2008 0:00:00,871.25,368.00,15.77
1/22/2008 0:00:00,875.00,366.00,15.57
1/23/2008 0:00:00,888.25,368.00,15.95
1/24/2008 0:00:00,909.25,373.00,16.35
1/25/2008 0:00:00,918.25,384.00,16.53
1/28/2008 0:00:00,921.75,382.00,16.44
1/29/2008 0:00:00,924.50,388.00,16.75
1/30/2008 0:00:00,919.00,389.00,16.76
1/31/2008 0:00:00,923.25,392.00,16.74
2/1/2008 0:00:00,914.75,415.00,17.19
2/4/2008 0:00:00,893.75,424.00,16.70
2/5/2008 0:00:00,887.50,416.00,16.51
2/6/2008 0:00:00,903.00,420.00,16.48
2/7/2008 0:00:00,899.75,424.00,16.70
2/8/2008 0:00:00,916.25,436.00,16.95
2/11/2008 0:00:00,918.00,447.00,17.37
2/12/2008 0:00:00,917.00,437.00,17.46
2/13/2008 0:00:00,899.00,428.00,16.98
2/14/2008 0:00:00,906.00,438.00,17.26
2/15/2008 0:00:00,912.50,442.00,17.38
2/18/2008 0:00:00,903.25,463.00,17.01
2/19/2008 0:00:00,924.00,483.00,17.25
2/20/2008 0:00:00,920.00,475.00,17.42
2/21/2008 0:00:00,945.00,523.00,17.98
2/22/2008 0:00:00,943.00,510.00,17.94
2/25/2008 0:00:00,937.75,528.00,18.06
2/26/2008 0:00:00,937.00,524.00,18.12
2/27/2008 0:00:00,959.50,555.00,19.33
2/28/2008 0:00:00,959.75,560.00,19.24
2/29/2008 0:00:00,971.50,571.00,19.62
3/3/2008 0:00:00,988.50,584.00,20.16
3/4/2008 0:00:00,984.75,586.00,20.32
3/5/2008 0:00:00,974.50,536.00,19.48
3/6/2008 0:00:00,976.50,538.00,20.80
3/7/2008 0:00:00,972.50,510.00,20.22
3/10/2008 0:00:00,969.25,465.00,19.57
3/11/2008 0:00:00,970.00,490.00,20.25
3/12/2008 0:00:00,975.50,492.00,19.70
3/13/2008 0:00:00,995.00,510.00,20.79
3/14/2008 0:00:00,1003.50,510.00,20.41
3/17/2008 0:00:00,1011.25,482.00,20.92
3/18/2008 0:00:00,1006.75,485.00,20.38
3/19/2008 0:00:00,958.50,470.00,19.88
3/20/2008 0:00:00,925.75,435.00,17.53
3/25/2008 0:00:00,926.75,450.00,17.57
3/26/2008 0:00:00,946.75,458.00,18.07
3/27/2008 0:00:00,946.75,450.00,18.20
3/28/2008 0:00:00,934.25,446.00,18.36
3/31/2008 0:00:00,933.50,448.00,17.99
4/1/2008 0:00:00,887.75,428.00,16.74
4/2/2008 0:00:00,890.00,436.00,16.89
4/3/2008 0:00:00,896.50,440.00,17.15
4/4/2008 0:00:00,905.50,441.00,17.45
4/7/2008 0:00:00,926.50,456.00,17.96
4/8/2008 0:00:00,915.00,455.00,18.00
4/9/2008 0:00:00,917.00,455.00,17.49
4/10/2008 0:00:00,928.00,464.00,18.32
4/11/2008 0:00:00,927.75,472.00,17.95
4/14/2008 0:00:00,926.50,460.00,17.45
4/15/2008 0:00:00,929.75,460.00,17.86
4/16/2008 0:00:00,945.00,465.00,18.07
4/17/2008 0:00:00,946.00,461.00,18.56
4/18/2008 0:00:00,908.75,454.00,18.18
4/21/2008 0:00:00,918.50,456.00,17.86
4/22/2008 0:00:00,918.00,457.00,17.56
4/23/2008 0:00:00,898.50,449.00,17.55
4/24/2008 0:00:00,895.50,443.00,17.09
4/25/2008 0:00:00,891.50,437.00,16.68
4/28/2008 0:00:00,890.50,437.00,16.94
4/29/2008 0:00:00,880.00,430.00,16.78
4/30/2008 0:00:00,871.00,423.00,16.47
5/1/2008 0:00:00,853.00,408.00,16.64
5/2/2008 0:00:00,853.50,413.00,16.19
5/6/2008 0:00:00,880.00,428.00,16.70
5/7/2008 0:00:00,868.25,422.00,16.69
5/8/2008 0:00:00,877.00,434.00,16.58
5/9/2008 0:00:00,876.00,442.00,16.97
5/12/2008 0:00:00,883.50,444.00,16.74
5/13/2008 0:00:00,865.00,440.00,17.08
5/14/2008 0:00:00,866.50,437.00,16.69
5/15/2008 0:00:00,881.25,440.00,16.60
5/16/2008 0:00:00,897.00,447.00,16.83
5/19/2008 0:00:00,906.50,454.00,17.18
5/20/2008 0:00:00,914.50,448.00,17.03
5/21/2008 0:00:00,923.00,449.00,17.77
5/22/2008 0:00:00,922.75,455.00,17.82
5/23/2008 0:00:00,927.50,454.00,18.10
5/27/2008 0:00:00,906.75,452.00,18.14
5/28/2008 0:00:00,902.50,437.00,17.26
5/29/2008 0:00:00,883.00,433.00,17.17
5/30/2008 0:00:00,885.75,434.00,16.85
6/2/2008 0:00:00,888.25,438.00,16.86
6/3/2008 0:00:00,879.25,435.00,16.82
6/4/2008 0:00:00,883.50,434.00,16.67
6/5/2008 0:00:00,878.75,424.00,16.65
6/6/2008 0:00:00,890.50,433.00,17.19
6/9/2008 0:00:00,896.25,435.00,17.46
6/10/2008 0:00:00,878.00,428.00,16.94
6/11/2008 0:00:00,876.25,433.00,16.58
6/12/2008 0:00:00,862.25,429.00,16.59
6/13/2008 0:00:00,866.00,453.00,16.31
6/16/2008 0:00:00,888.25,459.00,16.73
6/17/2008 0:00:00,881.50,460.00,17.22
6/18/2008 0:00:00,887.50,470.00,17.00
6/19/2008 0:00:00,903.00,476.00,17.22
6/20/2008 0:00:00,907.50,480.00,17.44
6/23/2008 0:00:00,881.00,475.00,17.19
6/24/2008 0:00:00,889.50,474.00,16.85
6/25/2008 0:00:00,882.75,467.00,16.70
6/26/2008 0:00:00,909.50,471.00,16.88
6/27/2008 0:00:00,919.50,473.00,17.40
6/30/2008 0:00:00,930.25,472.00,17.65
7/1/2008 0:00:00,937.50,468.00,17.56
7/2/2008 0:00:00,935.25,468.00,17.92
7/3/2008 0:00:00,934.00,467.00,18.31
7/4/2008 0:00:00,931.25,458.00,18.01
7/7/2008 0:00:00,916.75,450.00,17.85
7/8/2008 0:00:00,921.00,449.00,17.62
7/9/2008 0:00:00,927.25,448.00,17.82
7/10/2008 0:00:00,939.50,452.00,18.17
7/11/2008 0:00:00,962.75,458.00,18.38
7/14/2008 0:00:00,968.00,455.00,18.69
7/15/2008 0:00:00,986.00,452.00,19.30
7/16/2008 0:00:00,977.50,441.00,18.83
7/17/2008 0:00:00,965.50,430.00,18.67
7/18/2008 0:00:00,959.75,422.00,18.55
7/21/2008 0:00:00,960.50,421.00,18.35
7/22/2008 0:00:00,961.50,420.00,18.60
7/23/2008 0:00:00,926.50,390.00,17.59
7/24/2008 0:00:00,928.00,390.00,17.52
7/25/2008 0:00:00,920.50,385.00,17.55
7/28/2008 0:00:00,923.50,395.00,17.47
7/29/2008 0:00:00,916.75,392.00,17.42
7/30/2008 0:00:00,897.50,377.00,17.12
7/31/2008 0:00:00,918.00,385.00,17.48
8/1/2008 0:00:00,912.50,367.00,17.59
8/4/2008 0:00:00,905.75,363.00,17.37
8/5/2008 0:00:00,882.00,355.00,16.67
8/6/2008 0:00:00,879.50,365.00,16.74
8/7/2008 0:00:00,871.50,355.00,16.59
8/8/2008 0:00:00,852.50,344.00,15.76
8/11/2008 0:00:00,852.50,339.00,15.33
8/12/2008 0:00:00,817.75,320.00,14.45
8/13/2008 0:00:00,818.50,312.00,14.68
8/14/2008 0:00:00,818.00,318.00,14.86
8/15/2008 0:00:00,786.50,297.00,12.82
8/18/2008 0:00:00,796.25,285.00,13.01
8/19/2008 0:00:00,788.75,283.00,13.01
8/20/2008 0:00:00,815.75,287.00,13.27
8/21/2008 0:00:00,833.50,293.00,13.59
8/22/2008 0:00:00,824.00,293.00,13.62
8/26/2008 0:00:00,827.00,294.00,13.05
8/27/2008 0:00:00,827.00,297.00,13.76
8/28/2008 0:00:00,838.25,300.00,13.78
8/29/2008 0:00:00,833.00,306.00,13.76
9/1/2008 0:00:00,822.25,305.00,13.58
9/2/2008 0:00:00,798.50,290.00,13.18
9/3/2008 0:00:00,803.50,290.00,12.79
9/4/2008 0:00:00,805.75,292.00,13.02
9/5/2008 0:00:00,808.50,280.00,12.72
9/8/2008 0:00:00,808.00,275.00,12.38
9/9/2008 0:00:00,781.75,245.00,12.04
9/10/2008 0:00:00,775.75,235.00,11.27
9/11/2008 0:00:00,740.75,235.00,10.66
9/12/2008 0:00:00,750.25,245.00,10.80
9/15/2008 0:00:00,775.00,236.00,10.84
9/16/2008 0:00:00,779.50,227.00,10.88
9/17/2008 0:00:00,813.00,226.00,10.77
9/18/2008 0:00:00,863.00,240.00,12.93
9/19/2008 0:00:00,869.00,235.00,12.15
9/22/2008 0:00:00,889.00,253.00,12.98
9/23/2008 0:00:00,899.00,253.00,13.38
9/24/2008 0:00:00,896.00,253.00,13.29
9/25/2008 0:00:00,888.50,248.00,13.34
9/26/2008 0:00:00,902.00,237.00,13.18
9/29/2008 0:00:00,905.00,220.00,13.06
9/30/2008 0:00:00,884.50,204.00,12.96
10/1/2008 0:00:00,880.00,204.00,12.28
10/2/2008 0:00:00,852.00,209.00,12.25
10/3/2008 0:00:00,828.00,201.00,11.20
10/6/2008 0:00:00,875.50,201.00,11.29
10/7/2008 0:00:00,876.75,204.00,11.64
10/8/2008 0:00:00,903.50,202.00,11.65
10/9/2008 0:00:00,883.50,205.00,11.64
10/10/2008 0:00:00,900.50,193.00,11.74
10/13/2008 0:00:00,831.50,202.00,10.61
10/14/2008 0:00:00,832.50,203.00,10.89
10/15/2008 0:00:00,847.00,199.00,10.92
10/16/2008 0:00:00,802.50,183.00,9.99
10/17/2008 0:00:00,784.50,174.00,9.56
10/20/2008 0:00:00,795.00,185.00,9.79
10/21/2008 0:00:00,772.00,184.00,9.86
10/22/2008 0:00:00,744.00,180.00,9.84
10/23/2008 0:00:00,720.00,173.00,9.34
10/24/2008 0:00:00,712.50,170.00,8.88
10/27/2008 0:00:00,730.50,170.00,9.01
10/28/2008 0:00:00,730.50,180.00,9.09
10/29/2008 0:00:00,764.00,194.00,9.38
10/30/2008 0:00:00,755.25,206.00,10.02
10/31/2008 0:00:00,730.75,198.00,9.28
11/3/2008 0:00:00,729.50,202.00,10.05
11/4/2008 0:00:00,741.25,210.00,9.95
11/5/2008 0:00:00,753.75,220.00,10.28
11/6/2008 0:00:00,754.50,235.00,10.41
11/7/2008 0:00:00,735.25,230.00,10.13
11/10/2008 0:00:00,753.00,230.00,10.31
11/11/2008 0:00:00,733.75,223.00,9.94
11/12/2008 0:00:00,724.75,219.00,9.65
11/13/2008 0:00:00,713.50,213.00,9.36
11/14/2008 0:00:00,747.50,218.00,9.33
11/17/2008 0:00:00,734.00,219.00,9.50
11/18/2008 0:00:00,738.00,218.00,9.38
11/19/2008 0:00:00,762.00,216.00,9.40
11/20/2008 0:00:00,738.00,182.00,9.39
11/21/2008 0:00:00,774.50,185.00,9.17
11/24/2008 0:00:00,822.50,197.00,10.04
11/25/2008 0:00:00,820.50,203.00,10.33
11/26/2008 0:00:00,812.50,198.00,10.30
11/27/2008 0:00:00,814.00,190.00,10.26
11/28/2008 0:00:00,814.50,190.00,10.12
12/1/2008 0:00:00,778.00,177.00,9.91
12/2/2008 0:00:00,780.00,173.00,9.41
12/3/2008 0:00:00,766.25,175.00,9.43
12/4/2008 0:00:00,773.25,172.00,9.58
12/5/2008 0:00:00,749.00,167.00,9.46
12/8/2008 0:00:00,767.25,177.00,9.73
12/9/2008 0:00:00,767.75,178.00,9.83
12/10/2008 0:00:00,802.25,178.00,9.96
12/11/2008 0:00:00,827.75,183.00,10.39
12/12/2008 0:00:00,826.50,173.00,10.07
12/15/2008 0:00:00,826.00,176.00,10.33
12/16/2008 0:00:00,838.25,175.00,10.50
12/17/2008 0:00:00,870.00,178.00,10.98
12/18/2008 0:00:00,855.25,178.00,11.29
12/19/2008 0:00:00,835.75,176.00,10.61
12/22/2008 0:00:00,849.00,176.00,10.97
12/23/2008 0:00:00,843.50,176.00,10.70
12/24/2008 0:00:00,843.50,173.00,10.29
12/29/2008 0:00:00,880.25,187.00,10.93
12/30/2008 0:00:00,869.75,186.00,10.83
12/31/2008 0:00:00,869.75,185.00,10.79
1/2/2009 0:00:00,874.50,186.00,11.08
1/5/2009 0:00:00,853.50,186.00,11.07
1/6/2009 0:00:00,848.25,199.00,10.85
1/7/2009 0:00:00,848.50,205.00,11.41
1/8/2009 0:00:00,855.75,198.00,10.88
1/9/2009 0:00:00,847.25,193.00,11.22
1/12/2009 0:00:00,827.00,187.00,11.09
1/13/2009 0:00:00,826.50,184.00,10.62
1/14/2009 0:00:00,821.50,182.00,10.77
1/15/2009 0:00:00,810.00,180.00,10.51
1/16/2009 0:00:00,833.75,185.00,10.78
1/19/2009 0:00:00,833.00,188.00,11.16
1/20/2009 0:00:00,853.25,186.00,11.32
1/21/2009 0:00:00,849.25,184.00,11.34
1/22/2009 0:00:00,860.00,185.00,11.32
1/23/2009 0:00:00,875.75,184.00,11.46
1/26/2009 0:00:00,910.25,193.00,12.10
1/27/2009 0:00:00,897.50,192.00,11.91
1/28/2009 0:00:00,895.25,193.00,11.98
1/29/2009 0:00:00,892.25,193.00,11.74
1/30/2009 0:00:00,919.50,197.00,12.51
2/2/2009 0:00:00,918.25,195.00,12.43
2/3/2009 0:00:00,904.50,197.00,12.37
2/4/2009 0:00:00,905.00,193.00,12.40
2/5/2009 0:00:00,920.00,202.00,12.80
2/6/2009 0:00:00,913.00,211.00,12.89
2/9/2009 0:00:00,895.00,210.00,13.01
2/10/2009 0:00:00,909.75,216.00,12.96
2/11/2009 0:00:00,938.00,213.00,13.39
2/12/2009 0:00:00,943.25,216.00,13.34
2/13/2009 0:00:00,935.50,215.00,13.37
2/16/2009 0:00:00,942.50,217.00,13.55
2/17/2009 0:00:00,968.00,219.00,13.90
2/18/2009 0:00:00,964.00,219.00,14.05
2/19/2009 0:00:00,980.50,217.00,14.26
2/20/2009 0:00:00,989.00,217.00,14.28
2/23/2009 0:00:00,985.75,204.00,14.36
2/24/2009 0:00:00,984.25,204.00,14.39
2/25/2009 0:00:00,978.50,198.00,13.81
2/26/2009 0:00:00,936.50,198.00,13.48
2/27/2009 0:00:00,952.00,195.00,13.21
3/2/2009 0:00:00,937.25,200.00,13.14
3/3/2009 0:00:00,913.75,192.00,12.68
3/4/2009 0:00:00,908.50,194.00,12.87
3/5/2009 0:00:00,913.00,200.00,13.15
3/6/2009 0:00:00,936.00,204.00,13.46
3/9/2009 0:00:00,923.75,199.00,13.36
3/10/2009 0:00:00,901.50,198.00,12.71
3/11/2009 0:00:00,899.50,198.00,12.62
3/12/2009 0:00:00,925.25,198.00,12.84
3/13/2009 0:00:00,928.00,198.00,13.11
3/16/2009 0:00:00,919.50,200.00,13.06
3/17/2009 0:00:00,915.50,199.00,12.86
3/18/2009 0:00:00,893.25,196.00,12.61
3/19/2009 0:00:00,956.50,208.00,13.13
3/20/2009 0:00:00,954.00,207.00,13.65
3/23/2009 0:00:00,949.25,208.00,13.76
3/24/2009 0:00:00,923.75,210.00,13.51
3/25/2009 0:00:00,929.00,207.00,13.16
3/26/2009 0:00:00,938.25,225.00,13.60
3/27/2009 0:00:00,924.00,223.00,13.22
3/30/2009 0:00:00,928.00,215.00,12.96
3/31/2009 0:00:00,916.50,215.00,13.11
4/1/2009 0:00:00,924.50,217.00,12.98
4/2/2009 0:00:00,897.75,221.00,12.88
4/3/2009 0:00:00,905.00,222.00,12.86
4/6/2009 0:00:00,870.25,224.00,12.41
4/7/2009 0:00:00,879.75,227.00,12.17
4/8/2009 0:00:00,880.00,229.00,12.28
4/9/2009 0:00:00,880.50,234.00,12.30
4/14/2009 0:00:00,887.50,236.00,12.65
4/15/2009 0:00:00,891.00,235.00,12.93
4/16/2009 0:00:00,880.50,235.00,12.65
4/17/2009 0:00:00,870.50,234.00,11.98
4/20/2009 0:00:00,877.00,233.00,12.06
4/21/2009 0:00:00,888.75,228.00,12.14
4/22/2009 0:00:00,886.00,232.00,12.12
4/23/2009 0:00:00,897.50,232.00,12.43
4/24/2009 0:00:00,907.50,235.00,12.78
4/27/2009 0:00:00,907.50,227.00,12.98
4/28/2009 0:00:00,891.00,214.00,12.56
4/29/2009 0:00:00,898.25,219.00,12.50
4/30/2009 0:00:00,883.25,220.00,12.63
5/1/2009 0:00:00,884.50,214.00,12.15
5/5/2009 0:00:00,910.00,224.00,13.11
5/6/2009 0:00:00,910.00,227.00,13.44
5/7/2009 0:00:00,912.25,243.00,14.01
5/8/2009 0:00:00,907.00,244.00,13.90
5/11/2009 0:00:00,913.00,237.00,13.90
5/12/2009 0:00:00,917.00,236.00,14.09
5/13/2009 0:00:00,924.00,232.00,14.14
5/14/2009 0:00:00,925.25,223.00,13.84
5/15/2009 0:00:00,929.50,226.00,13.92
5/18/2009 0:00:00,921.00,226.00,13.79
5/19/2009 0:00:00,924.75,232.00,13.88
5/20/2009 0:00:00,939.50,236.00,14.29
5/21/2009 0:00:00,937.50,235.00,14.23
5/22/2009 0:00:00,959.75,235.00,14.66
5/26/2009 0:00:00,945.00,231.00,14.30
5/27/2009 0:00:00,951.00,229.00,14.50
5/28/2009 0:00:00,957.75,225.00,14.88
5/29/2009 0:00:00,975.50,237.00,15.52
6/1/2009 0:00:00,981.75,237.00,15.86
6/2/2009 0:00:00,980.00,245.00,15.62
6/3/2009 0:00:00,976.75,247.00,15.97
6/4/2009 0:00:00,970.75,248.00,15.30
6/5/2009 0:00:00,962.00,258.00,15.65
6/8/2009 0:00:00,943.75,247.00,14.84
6/9/2009 0:00:00,956.00,253.00,14.93
6/10/2009 0:00:00,953.75,263.00,15.39
6/11/2009 0:00:00,947.50,258.00,15.09
6/12/2009 0:00:00,937.25,254.00,15.07
6/15/2009 0:00:00,932.25,250.00,14.31
6/16/2009 0:00:00,934.00,247.00,14.30
6/17/2009 0:00:00,930.50,240.00,14.02
6/18/2009 0:00:00,940.50,243.00,14.19
6/19/2009 0:00:00,935.25,243.00,14.23
6/22/2009 0:00:00,919.25,237.00,13.83
6/23/2009 0:00:00,920.75,237.00,13.77
6/24/2009 0:00:00,933.50,240.00,13.88
6/25/2009 0:00:00,937.25,240.00,13.87
6/26/2009 0:00:00,942.00,249.00,14.26
6/29/2009 0:00:00,935.50,250.00,14.07
6/30/2009 0:00:00,934.50,253.00,13.94
7/1/2009 0:00:00,938.25,254.00,13.65
7/2/2009 0:00:00,929.50,252.00,13.41
7/3/2009 0:00:00,932.50,252.00,13.44
7/6/2009 0:00:00,924.50,245.00,13.03
7/7/2009 0:00:00,924.00,243.00,13.32
7/8/2009 0:00:00,918.00,238.00,13.05
7/9/2009 0:00:00,911.75,238.00,12.89
7/10/2009 0:00:00,913.00,236.00,12.63
7/13/2009 0:00:00,908.50,234.00,12.47
7/14/2009 0:00:00,924.75,240.00,12.88
7/15/2009 0:00:00,938.00,248.00,13.27
7/16/2009 0:00:00,935.00,247.00,13.21
7/17/2009 0:00:00,937.50,247.00,13.16
7/20/2009 0:00:00,952.75,252.00,13.74
7/21/2009 0:00:00,947.75,258.00,13.52
7/22/2009 0:00:00,948.25,255.00,13.40
7/23/2009 0:00:00,950.00,258.00,13.76
7/24/2009 0:00:00,951.50,260.00,13.78
7/27/2009 0:00:00,955.00,263.00,14.06
7/28/2009 0:00:00,944.25,264.00,14.02
7/29/2009 0:00:00,931.00,258.00,13.60
7/30/2009 0:00:00,932.50,257.00,13.40
7/31/2009 0:00:00,939.00,258.00,13.63
8/3/2009 0:00:00,959.75,270.00,14.29
8/4/2009 0:00:00,960.50,274.00,14.08
8/5/2009 0:00:00,960.50,279.00,14.67
8/6/2009 0:00:00,964.00,276.00,14.67
8/7/2009 0:00:00,956.00,274.00,14.65
8/10/2009 0:00:00,945.00,274.00,14.47
8/11/2009 0:00:00,942.75,274.00,14.35
8/12/2009 0:00:00,947.25,270.00,14.28
8/13/2009 0:00:00,953.50,276.00,15.07
8/14/2009 0:00:00,953.50,278.00,14.98
8/17/2009 0:00:00,932.75,273.00,14.13
8/18/2009 0:00:00,935.00,270.00,14.09
8/19/2009 0:00:00,943.00,271.00,13.58
8/20/2009 0:00:00,940.50,274.00,14.04
8/21/2009 0:00:00,952.50,276.00,14.01
8/24/2009 0:00:00,951.50,284.00,14.41
8/25/2009 0:00:00,950.50,290.00,14.11
8/26/2009 0:00:00,940.50,288.00,14.32
8/27/2009 0:00:00,943.00,285.00,14.20
8/28/2009 0:00:00,955.50,291.00,14.54
9/1/2009 0:00:00,955.00,290.00,14.74
9/2/2009 0:00:00,964.75,285.00,14.91
9/3/2009 0:00:00,983.00,292.00,15.73
9/4/2009 0:00:00,989.00,293.00,15.95
9/7/2009 0:00:00,993.00,293.00,16.21
9/8/2009 0:00:00,1000.75,300.00,16.75
9/9/2009 0:00:00,999.50,297.00,16.24
9/10/2009 0:00:00,990.75,293.00,16.09
9/11/2009 0:00:00,1008.25,296.00,16.89
9/14/2009 0:00:00,999.25,293.00,16.35
9/15/2009 0:00:00,996.00,291.00,16.52
9/16/2009 0:00:00,1015.75,300.00,17.29
9/17/2009 0:00:00,1018.50,300.00,17.38
9/18/2009 0:00:00,1012.00,306.00,17.11
9/21/2009 0:00:00,997.00,296.00,16.68
9/22/2009 0:00:00,1014.00,303.00,17.24
9/23/2009 0:00:00,1010.25,300.00,17.10
9/24/2009 0:00:00,1009.75,300.00,16.76
9/25/2009 0:00:00,991.50,293.00,16.20
9/28/2009 0:00:00,991.75,289.00,15.91
9/29/2009 0:00:00,989.50,290.00,16.07
9/30/2009 0:00:00,995.75,295.00,16.45
10/1/2009 0:00:00,1004.75,295.00,16.55
10/2/2009 0:00:00,1003.50,293.00,16.21
10/5/2009 0:00:00,1005.50,300.00,16.23
10/6/2009 0:00:00,1038.75,303.00,16.95
10/7/2009 0:00:00,1040.25,313.00,17.40
10/8/2009 0:00:00,1045.00,319.00,17.80
10/9/2009 0:00:00,1051.50,325.00,17.63
10/12/2009 0:00:00,1058.75,325.00,17.89
10/13/2009 0:00:00,1057.50,334.00,17.99
10/14/2009 0:00:00,1059.50,329.00,17.93
10/15/2009 0:00:00,1053.50,329.00,17.54
10/16/2009 0:00:00,1047.50,329.00,17.31
10/19/2009 0:00:00,1050.50,333.00,17.52
10/20/2009 0:00:00,1061.75,342.00,17.75
10/21/2009 0:00:00,1053.75,336.00,17.39
10/22/2009 0:00:00,1053.00,337.00,17.55
10/23/2009 0:00:00,1061.75,339.00,17.65
10/26/2009 0:00:00,1054.00,336.00,17.61
10/27/2009 0:00:00,1036.50,330.00,17.06
10/28/2009 0:00:00,1031.75,326.00,16.33
10/29/2009 0:00:00,1040.50,323.00,16.33
10/30/2009 0:00:00,1040.00,327.00,16.57
